,Description,Platform,Price,Product
311,Recover RAR passwords.,Windows,Free to try,Atomic RAR Password Recovery
312,Anonymization and privacy tool.,Windows,Free,JonDo
313,Encrypt and decrypt files and folders automatically using PGP.,Windows,Free to try,AutoKrypt
314,Upgrade to the latest version of BlackIce Defender.,Windows,Free to try,BlackIce Defender Workstation Update
315,Delete unwanted tracks of Internet and computer activities.,Windows,Free to try,Advanced Internet Eraser
316,Find and extract proxy server addresses from various Web sites automatically.,Windows,Free to try,Proxy Finder
317,Store your user names and passwords securely on your computer.,Windows,Free to try,Password Tracker Deluxe
318,Remove the Win32.Sasser worm from your system.,Windows,Free,W32.Sasser Removal Tool
319,Detect and block spyware and viruses.,Windows,Free to try,VirusKeeper 2008
320,Help keep your kids safer online.,Windows,Free,Windows Live Family Safety
321,Fix broken shortcuts and folders and files hidden by a virus on your USB drives.,Windows,Free,Shortcut Virus Fixer
322,Detect and delete MSN Messenger viruses from your PC.,Windows,Free,Clean Virus MSN
323,Prevent any malicious changes to your IE browser.,Windows,Free to try,IE Doctor
324,Create and encrypt your PDF files.,Windows,Free to try,pdfFactory
325,"Encrypt your video files, audio files, and pictures to GEM or EXE file format.",Windows,Free to try,Video Password Protect
326,Unlock protected Excel files and decrypt their content.,Windows,Free to try,Excel Password Recovery Master
327,Reset Windows login passwords in case an administrator password is lost.,Windows,Free to try,Windows Password Unlocker Standard
328,Recover lost Microsoft Office and OpenOffice/LibreOffice passwords.,Windows,Free to try,Accent Office Password Recovery
329,Recover forgotten Facebook logins stored by Web browsers.,Windows,Free,SterJo Facebook Password Finder
330,"Check, identify, and fix malware infection.",Windows,Free,Trend Micro HouseCall (32-bit)
331,Protect your business against data loss and theft.,Windows,Free to try,Trend Micro OfficeScan
332,Make penetration tests to manage expert-driven security assessments.,Windows,Free,Metasploit
333,"Stay safe with a complete protection from the toughest viruses, spyware, ransomware, and hackers.",Windows,Free to try,ZoneAlarm Extreme Security
334,Remove your installation of Avast antivirus manually.,Windows,Free,Avast Software Uninstall Utility
335,Protect corporate networks from various types of malware.,Windows,Free,Spyware Doctor Enterprise Free Edition
336,Log in to all your online accounts securely and with a single PIN.,Windows,Free,ID Vault
337,Find out what your kids are doing online.,Mac,Free,Perfect Keylogger Lite
338,"Wash away spyware, adware, Trojans, and worms from your system and protect it phishing.",Windows,Free to try,SpyCatcher
339,Monitor and record IM and Web chat from your Local network automatically and secretly.,Windows,Free to try,Messenger Detect
340,Remove unwanted windows including banner advertisements.,Windows,Free to try,BannerZapper
341,"Block malicious IPs, keeps ban list auto-updated.",Mac,Free,PeerGuardian
342,"Protect your USB flash drive with a password.
",Windows,Free,USB Flash Security
343,Fight malware & adware that threaten your security on your Mac and iPhone/iPad.,Mac,Free to try,Intego VirusBarrier X9
344,Delete viruses from your USB drive.,Windows,Free,USB Virus Remover
345,Delete traces of your online and computer activities permanently.,Windows,Free to try,Automatic Windows and Internet Washer
346,"Block pop-ups, unwanted ads, and malicious Web sites.",Windows,Free to try,Anvi AD Blocker
347,Clean infected computers with a collection of repair tools.,Windows,Free,Emsisoft Emergency Kit Free
348,Monitor and control employee computers in your network.,Windows,Free to try,Net Monitor for Employees Professional
349,Detect and remove invasive threats that try to harm your computer.,Windows,Free to try,Loaris Trojan Remover
350,"Secure personal devices, protect the BYOD workforce and defend mobile networks.",Android,Free,Lookout Security & Antivirus
351,"Clean up your browser's history, cache, and cookies, and evidence of past Windows activity.",Windows,Free to try,Windows and Internet Cleaner Pro
352,Detect and protect your USB Flash drive from autorun-virus.,Windows,Free,GGreat USB AntiBody
353,Eliminate a security vulnerability that could allow a malicious user to cause a Denial of Service on a Windows 2000 computer.,Windows,Free,Windows 2000 Malformed RPC Packet Vulnerability Patch
354,Implement advanced firewall and VPN services for your enterprise network.,Windows,Free to try,Securepoint Firewall & VPN Server
355,Lock and unlock your PC with a USB flash drive.,Windows,Free,Predator Free Edition (32-bit)
356,Protect ARP cache and keep Internet connection live at high speed. ,Windows,Free,Arcai.com's NetCut Defender
357,Ensure that your Windows Media Service functions properly with this Microsoft patch.,Windows,Free,Windows Media Encoder Vulnerability Patch
358,Protect your PC from various threats.,Windows,Free,SkyShield Antivirus 2014
359,Restrict access to pornographic Web sites.,Windows,Free to try,NetDog Internet Porn Filter
360,"Remove spyware, adware, and other forms of infectious software.",Windows,Free,Spyware Begone
361,Analyze and filter network packets to protect your system.,Windows,Free to try,NeT Firewall
362,Monitor your browser's Internet activity and delete history tracks.,Windows,Free to try,Powerful Cookies
363,"Protect your passwords, payments, and privacy.",Windows,Free,Blur (formerly DoNotTrackMe) for Chrome
364,Track user activity and send logs via e-mail.,Windows,Free to try,007 Spy Software
365,Protect your PC from online threats by placing internet facing applications into a virtual environment.,Windows,Free,SafeSpace Free Edition
366,Detect pornographic images and replace them with pixelated versions.,Windows,Free,PicBlock
367,Surf the Web through VPN and protect your privacy. ,Windows,Free,Hide.me VPN
368,Remove all traces of your online and offline activities and boost up your system performance.,Windows,Free to try,Browser Cleaner
369,Recover lost passwords for ZIP archives.,Windows,Free to try,ZIP Password Recovery Magic
370,Take your antivirus with you to scan files on the go.,Windows,Free,ClamWin Portable
371,"Protect, prevent, and recover your system from malware.",Windows,Free to try,The Cleaner 2012
372,"Manage and secure your passwords, files, and folders with strong encryption.",Windows,Free,KPKFile Pro 2017
373,Secure and manage your passwords and credit cards.,Windows,Free,Password Memory
374,Stop annoying pop-up windows that appear while you browse the Web.,Windows,Free to try,Popup Killer
375,Protect your PC from unauthorized monitoring software.,Windows,Free to try,Keylogger Detector
376,"Block pop-ups, search Google, and use ScamBlocker to protect yourself from fraudulent Web sites.",Windows,Free,EarthLink Toolbar
377,Record all keystrokes and passwords invisibly.,Mac,Free,Elite Keylogger
378,"Run ping tests or scan your network IPs, record the test log, and send e-mail notifications.",Windows,Free,Ping Tester Pro
379,Protect your PC and mobile devices from different malicious threats.,Windows,Free,Quick Heal Total Security 2013
380,Create hidden and encrypted partition to protect your USB flash drive.,Windows,Free,Rohos Mini Drive
381,Remove password from locked Microsoft PowerPoint presentations.,Windows,Free to try,Remove PowerPoint Password to Modify
382,Scan your PC for viruses and remove malware.,Windows,Free to try,eScan Anti Virus & Spyware Toolkit Utility
383,Recover your browser after spyware hijacking.,Windows,Free to try,Browser Hijack Recover (BHR)
384,"Protect and manage your passwords, documents, private photos with world-class security.",Windows,Free,Keeper Password Manager
385,Encrypt a group of files and compress them to an archive.,Windows,Free,BCArchive
386,Keep your computer privacy and protect your data.,Windows,Free to try,Shadow Defender
387,Hide running applications with a hot key or minimize them to the system tray.,Windows,Free,Taskbar Hide
388,Protect your PC against attacks from the Internet.,Windows,Free,Securepoint Personal Firewall & VPN Client
389,"Search, check, and manage proxies.",Windows,Free,Free ProxyWay anonymous surfing
390,Get rid of spying cookies.,Windows,Free,CT Cookie Spy
391,Prevent malicious users from exploiting security vulnerabilities in Windows Media Player XP.,Windows,Free,Windows Media Player XP Cumulative Vulnerability Patch
392,"Hide, lock, and password protect your files and folders.",Windows,Free,Folder Defence Free
393,Recover Microsoft Word document password.,Windows,Free to try,Word Password Recovery Master
394,Limit children's access to objectionable Web sites.,Windows,Free to try,Cybersitter
395,"Detect and prevent intrusion to your system and avoid spyware, Trojans, and keyboard loggers.",Windows,Free,AntiHook Windows 2000/XP/2003 Server
396,Recovers local or domain user/admin passwords.,Windows,Free to try,Daossoft Windows Password Rescuer Advanced
397,Secure your privacy and maintain your anonymity while surfing the web.,Mac,Free,Vpn One Click Mac
398,Encrypt your valuable sensitive data.,Mac,Free,TrueCrypt
399,Eliminate a security vulnerability that could reveal protected logon credentials.,Windows,Free,Microsoft Web Client NTLM Authentication Vulnerability Patch (Windows Me)
400,Lock and unlock your Mac account by using your face and track your face evolution automatically.,Mac,Free,KeyLemon
401,Update your RAV AntiVirus 8 to have the latest RAV AntiVirus Engine and the latest daily update.,Windows,Free,RAV AntiVirus 8 Full Engine Update
402,Securely store and manage your passwords.,Windows,Free to try,Password Administrator
403,Protect your PC and mobile phones against malware and data theft.,Windows,Free to try,Quick Heal Total Security 2010 32-bit
404,Erase your hard drive and ensure your data privacy.,Windows,Free to try,Erase Your Hard Drive
405,Protect your PC from various Internet or network-based threats.,Windows,Free to try,Quick Heal Total Security 2011
406,"Detect and remove malware, adware, and unwanted programs.",Windows,Free to try,Reason Core Security
407,Utilize fingerprint module with multiple features.,Windows,Free to try,Fingerprint Software - Secure PC Login
408,Protect your PC against hackers with a powerful rootkit detector.,Windows,Free to try,Anti Hacker
409,Monitor and record PC activities in stealth mode.,Windows,Free to try,pcTattletale
410,Keep all your passwords securely in encrypted form.,Windows,Free,Password Safe
